index,mean,variance
759,3700909.8789473684,20407223800710.797
760,3696046.662286465,20398370507304.07
761,3701332.0131233595,20392852234745.074
762,3707166.9829619923,20392067725583.67
763,3704103.007853403,20372513944371.312
764,3718911.6810457516,20513610403517.39
765,3729724.3524804176,20576351246001.727
766,3724861.6114732726,20567625842485.75
767,3727762.1588541665,20547271481904.797
768,3734430.1690507154,20554708776988.336
769,3738793.2051948053,20542637421820.074
770,3749966.4461738,20612211324996.098
771,3753352.194300518,20594326599532.05
772,3752028.7684346703,20569003886177.863
773,3762673.227390181,20630092254787.426
774,3761614.5703225806,20604306973784.92
775,3756767.131443299,20595954958260.277
776,3759352.4221364222,20574607035821.45
777,3759050.0,20548198645304.41
778,3763233.5558408215,20535421245571.95
779,3759531.748717949,20519748619210.37
780,3767633.976952625,20544710855134.2
781,3762816.033248082,20536557446196.754
782,3758010.3959131544,20528378583387.305
783,3754980.2168367347,20509359662642.6
784,3756351.228025478,20484675307382.254
785,3755335.3053435115,20459391409334.195
786,3757406.091486658,20436736427453.69
787,3753563.921319797,20422401198576.19
788,3749450.197718631,20409836473339.016
789,3744704.0632911394,20401763868700.95
790,3742584.0884955754,20379493837014.484
791,3742442.6944444445,20353745456186.645
792,3740450.5397225725,20331193446216.504
793,3736263.120906801,20319477493258.9
794,3731931.0012578615,20308806184000.16
795,3728835.3768844223,20290888496492.285
796,3724727.6060225847,20278845834360.25
797,3720125.9122807016,20270299979236.27
798,3715469.9374217773,20262219404223.84
799,3733281.4625,20490660271116.29
800,3728620.6916354555,20482446896603.875
801,3728462.029925187,20456895991029.28
802,3730017.8530510585,20433332369655.516
803,3725378.529850746,20425190876685.742
804,3726985.5378881986,20401865302661.32
805,3722626.138957816,20391838883989.902
806,3723101.2540272614,20366721003350.414
807,3721093.202970297,20344741504245.836
808,3721130.4202719405,20319563489288.96
809,3716663.592592593,20310608165041.37
810,3712080.7792848335,20302566106353.227
811,3709290.463054187,20283854238196.062
812,3711332.5584255843,20262264456939.453
813,3706773.1842751843,20254262967040.746
814,3705084.0392638035,20231705946961.97
815,3700543.4975490198,20223704847441.918
816,3696014.078335373,20215682172006.37
817,3703179.557457213,20232937841453.445
818,3702381.164835165,20208725254423.434
819,3697866.0707317074,20200766957518.63
820,3697654.96954933,20176168462668.37
821,3700296.389294404,20157328523606.004
822,3709906.758201701,20208817839941.797
823,3711084.876213592,20185406456466.887
824,3707416.64969697,20172010709737.406
825,3706120.769975787,20148946892976.96
826,3705830.8972188635,20124622984481.42
827,3718934.381642512,20242457174524.086
828,3720760.0868516285,20220772984871.844
829,3719079.2771084337,20198726070869.29
830,3721694.385078219,20180073290561.484
831,3717221.199519231,20172437018864.9
832,3725294.581032413,20202485815678.953
833,3722031.664268585,20187112417550.117
834,3718280.7305389224,20174655282495.676
835,3717880.086124402,20150628210015.902
836,3714278.117084827,20137383977220.36
837,3709845.816229117,20129787729806.523
838,3710542.264600715,20106173452239.12
839,3726579.3595238095,20298247269756.406
840,3722148.233055886,20290595625245.91
841,3720108.5558194774,20269971835061.9
842,3715821.4234875445,20261392155869.027
843,3711418.7962085307,20253716648881.688
844,3708209.176331361,20238424256767.76
845,3709355.6666666665,20215585475146.01
846,3712893.251475797,20202289770861.312
847,3715544.9033018867,20184400695358.504
848,3718505.42991755,20168039581495.844
849,3716409.0188235296,20148020227539.11
850,3723433.0011750883,20166301889522.074
851,3720959.0985915493,20147819112795.133
852,3716596.9003517,20140402981561.75
853,3712244.9203747073,20132966252851.12
854,3723393.2608187133,20215655448846.12
855,3720952.0257009347,20197112849724.117
856,3725804.485414236,20193697326757.816
857,3744051.0536130536,20455794247390.41
858,3745212.309662398,20433111370264.65
859,3742098.418604651,20417663112097.133
860,3738111.744483159,20407606007606.527
861,3738252.041763341,20383920760920.42
862,3734968.915411356,20369575727847.56
863,3730646.037037037,20362118319184.363
864,3726333.1537572253,20354640884901.5
865,3729417.660508083,20339348789677.96
866,3735092.0576701267,20343778588724.76
867,3758070.580645161,20778628888601.598
868,3755132.3728423477,20762192509622.52
869,3754367.7816091953,20738809060188.98
870,3757415.7060849597,20723062802409.824
871,3754186.389908257,20708364174573.35
872,3753800.0687285224,20684746340579.004
873,3750234.4462242564,20672164215262.746
874,3746064.0914285714,20663729730192.043
875,3742989.6369863013,20648394227694.836
876,3739866.8027366023,20633375587627.223
877,3736428.84738041,20620225916981.383
878,3742090.9692832762,20624920875936.203
879,3739269.934090909,20608460052939.465
880,3735025.5913734394,20600912074469.89
881,3740706.7868480724,20605995935476.8
882,3739859.719139298,20583266701723.688
883,3735990.9321266967,20573187375354.266
884,3734594.033898305,20551641461281.336
885,3735466.541760722,20529093752733.176
886,3737632.04735062,20510082728649.457
887,3733423.0045045046,20502691594260.727
888,3733349.372328459,20479607797489.465
889,3729154.6,20472231660552.152
890,3725672.4264870933,20460033002413.613
891,3726897.524663677,20438408774474.61
892,3722724.071668533,20431049775096.54
893,3718559.953020134,20423672516408.285
894,3715717.02122905,20408060868883.17
895,3711570.0178571427,20400667648958.457
896,3715687.852842809,20393109085449.027
897,3711550.118040089,20385748815380.91
898,3708165.4571746383,20373346416404.004
899,3708670.4266666668,20350913679341.723
900,3705981.9977802443,20334813665570.836
901,3701873.379157428,20327470938792.664
902,3697790.706533776,20319986338793.15
903,3695559.0907079647,20301985604083.945
904,3691475.6022099447,20294618420280.543
905,3690643.1390728476,20272821280907.363
906,3686574.0749724368,20265462553844.61
907,3682513.973568282,20258087011676.652
908,3681820.594059406,20236213367766.875
909,3695004.8857142855,20372132554117.492
910,3691924.111964874,20358392048308.22
911,3687875.951754386,20350990238582.984
912,3683836.6593647315,20343571957491.164
913,3688442.3610503282,20340678055484.223
914,3688686.7846994535,20318478149079.574
915,3684659.8362445417,20311126305525.805
916,3688748.7938931296,20304284436807.49
917,3684730.551198257,20296964639853.062
918,3685858.6811751905,20276024246973.273
919,3682007.513043478,20267606084811.26
920,3680788.486427796,20246944708041.785
921,3676796.3101952276,20239655403049.71
922,3672812.7887323946,20232350072256.85
923,3668837.8896103897,20225028902807.906
924,3664871.5805405406,20217692080454.03
925,3668625.300215983,20208882837000.797
926,3664667.777777778,20201577648472.566
927,3663740.3512931033,20180583415077.6
928,3661825.332615716,20162244015223.164
929,3657887.888172043,20154959072142.574
930,3673930.9559613317,20372907875569.66
931,3675270.345493562,20352697027677.453
932,3672010.911039657,20340771480713.465
933,3670247.871520343,20321873170740.64
934,3679755.9229946523,20384642121607.195
935,3675824.561965812,20377306806495.984
936,3680226.8900747066,20373695701299.29
937,3677411.84434968,20359385327187.047
938,3679942.1682641106,20343692209785.027
939,3679757.806382979,20322058885811.215
940,3677884.2678002124,20303742722389.234
941,3675586.237791932,20287140597389.55
942,3671802.5768822907,20279104427473.203
943,3667912.959745763,20271881435395.848
944,3668464.5608465606,20250694513989.566
945,3664586.697674419,20243490987977.195
946,3665794.4561774023,20223473319407.5
947,3661927.5864978903,20216293156652.125
948,3664049.801896733,20199242057391.316
949,3660696.174736842,20188641766686.22
950,3665757.665615142,20191753938932.016
951,3672554.4789915965,20214501042525.0
952,3672347.8656873032,20193308005614.324
953,3668976.348008386,20182963048600.832
954,3668589.1455497383,20161950081933.086
955,3667761.4979079496,20141492952910.22
956,3674962.535005225,20170049618696.75
957,3675191.3048016704,20149023424330.52
958,3678199.438998957,20136668908421.4
959,3674367.9854166666,20129764174264.94
960,3674119.2799167535,20108855112019.832
961,3670300.0311850314,20101962552505.58
962,3680894.3281412255,20189152821796.406
963,3684418.1576763485,20180158318544.598
964,3680760.729533679,20172133137652.375
965,3691210.9792960663,20256724030355.895
966,3689325.542916236,20239191896363.78
967,3696436.5991735538,20267210991717.55
968,3693119.0897832816,20256938476909.176
969,3689311.7546391753,20250094410513.516
970,3688210.957775489,20230394637400.08
971,3696228.5,20272041155210.098
972,3692429.7060637204,20265226348606.473
973,3688758.6919917865,20257524737211.48
974,3691529.4953846154,20244211874849.484
975,3690281.7889344264,20224967989491.45
976,3687153.924257932,20213804202296.992
977,3683383.830265849,20207015445081.99
978,3687100.5209397343,20199877575081.723
979,3683338.179591837,20193116509017.47
980,3680530.262996942,20180245880177.31
981,3681830.851323829,20161335865915.6
982,3692468.78128179,20252046713371.17
983,3688716.274390244,20245300434846.71
984,3684971.3868020303,20238539762837.504
985,3681234.0953346854,20231764826608.246
986,3678361.7608915907,20219388846529.938
987,3683996.572874494,20230273236354.277
988,3680271.6036400404,20223520017741.09
989,3677470.3575757574,20210840074457.87
990,3675466.19778002,20194405591062.14
991,3675870.9637096776,20174190309992.633
992,3674501.9315206446,20155714553990.16
993,3672360.1509054326,20139976455700.613
994,3669610.245226131,20127239081309.363
995,3668449.953815261,20108351591376.63
996,3665309.5687061185,20097994915930.98
997,3662690.639278557,20084681519367.918
998,3659742.2442442444,20073240928230.87
999,3656082.504,20066541292623.715
