index,mean,variance
118,4281831.243697479,21907578310954.445
119,4246149.333333333,21876264861491.926
120,4211057.20661157,21842968994613.434
121,4176540.3606557376,21807800933577.39
122,4151039.5447154474,21709034335384.06
123,4125758.3870967743,21611791100662.227
124,4119748.656,21442017071235.605
125,4126885.73015873,21276899100936.668
126,4107843.05511811,21154088003391.043
127,4131172.15625,21057183992148.707
128,4139709.1472868216,20902076290069.246
129,4116063.7384615387,20812728387528.344
130,4084643.419847328,20781958448113.273
131,4095544.0454545454,20639002264228.195
132,4108100.3909774437,20503615207583.312
133,4077442.9402985075,20475396511031.152
134,4053519.7333333334,20399858221783.227
135,4046434.5735294116,20255575291445.938
136,4073838.7445255476,20209522674386.37
137,4048449.1304347827,20150967195847.312
138,4019323.6115107914,20122858817938.387
139,4061490.257142857,20227013690004.438
140,4036711.0354609927,20169110406419.535
141,4024702.1971830986,20046545202147.21
142,4106516.0,20862542609995.844
143,4173663.125,21365908744622.49
144,4166026.5379310343,21225990410339.363
145,4148573.0547945206,21124079384323.504
146,4175485.06122449,21085859554331.156
147,4155949.878378378,20998898591460.113
148,4128057.624161074,20972932840470.902
149,4139934.8533333335,20853335187865.81
150,4153769.9337748345,20743215780354.28
151,4126442.539473684,20719355035270.32
152,4099472.3529411764,20694334306110.18
153,4072852.4285714286,20668204756653.61
154,4046576.0,20641015493119.914
155,4088530.064102564,20782430036405.46
156,4062488.4840764333,20755681061814.297
157,4036776.569620253,20727933473721.96
158,4011388.0754716983,20699231547342.496
159,4095745.65,21707639761980.477
160,4076981.267080745,21628655446148.906
161,4052439.24691358,21591890313457.562
162,4035355.656441718,21506178437253.582
163,4012637.463414634,21458881764523.95
164,3989095.43030303,21419482432795.96
165,3972525.8674698793,21335242756220.68
166,3948738.3113772455,21301213784199.918
167,3927856.4404761903,21246918431282.574
168,3915402.094674556,21146662391975.008
169,3908836.3647058825,21028862709844.496
170,3964760.514619883,21439967820389.867
171,3941709.593023256,21405979229285.723
172,3987723.2601156067,21647811419430.027
173,3982924.7126436783,21526686095578.47
174,3960165.1542857145,21493619070735.94
175,3962225.6136363638,21371545597053.22
176,3968149.175141243,21256327039525.996
177,3960115.3146067415,21147723435250.465
178,3951775.2960893856,21041366507908.668
179,3948617.3333333335,20925612065523.28
180,3942631.546961326,20815843829726.19
181,3961338.2197802197,20764528176330.977
182,4032547.781420765,21578394067609.38
183,4024023.25,21473850190942.08
184,4066727.2216216214,21694515883950.758
185,4071625.3978494625,21581710766770.766
186,4049852.0106951874,21554333096311.395
187,4079383.170212766,21603022086863.242
188,4068239.037037037,21511584627012.895
189,4071782.8842105265,21400152900963.38
190,4061290.848167539,21308546335956.617
191,4040138.3125,21282889781046.83
192,4019204.96373057,21256614979276.145
193,4004975.81443299,21185756003637.285
194,3984437.487179487,21158806538626.02
195,3968822.1530612246,21098092215714.43
196,3958158.050761421,21012852334421.785
197,3969570.1717171716,20931974937306.277
198,3950050.854271357,20902077639124.914
199,3956757.31,20806037382787.21
200,3948596.4378109453,20715393762685.38
201,3989732.8613861385,20954157581775.164
202,3970079.0147783253,20928837686756.184
203,3963414.4509803923,20834800911927.137
204,3944080.7317073173,20809297038598.55
205,3924934.718446602,20783301656255.18
206,3924208.2801932367,20682521078884.805
207,3954787.394230769,20777102618903.89
208,3974361.4449760765,20757289686146.047
209,3955435.9238095237,20733189334413.63
210,3946288.511848341,20652115317111.594
211,4001633.9716981133,21203619417642.15
212,3991959.4178403756,21123538504287.176
213,3973305.4112149533,21098832962134.33
214,3956033.2930232557,21064380389109.188
215,3937718.3333333335,21038861080498.05
216,3924565.0414746543,20979001917684.27
217,3907540.9357798165,20945505287578.74
218,3905159.077625571,20850667429464.895
219,3887408.3636363638,20824778228757.57
220,3879113.7194570135,20745325193875.29
221,3965512.738738739,22308638442420.598
222,3961807.892376682,22211209952771.67
223,3976938.5178571427,22162889739762.754
224,4004448.177777778,22234224080223.76
225,3997853.097345133,22145235195950.23
226,3983270.511013216,22095519393673.48
227,3981350.9736842103,21999022398004.61
228,3978634.419213974,21904225401677.938
229,4003483.0434782607,21950588211769.676
230,4001945.1515151514,21855697212518.938
231,3987667.4913793104,21808377370990.0
232,3993222.7982832617,21721566458698.63
233,3976157.752136752,21696485348775.656
234,4041711.8042553193,22613638756971.133
235,4075132.0169491526,22781001412435.72
236,4057937.375527426,22754542144822.23
237,4090599.285714286,22912429908211.734
238,4073483.8158995816,22886171688679.438
239,4078078.45,22795480207145.047
240,4061156.9709543567,22769506124810.48
241,4105668.371900826,23154492931324.902
242,4104337.234567901,23059243786631.77
243,4109522.3852459015,22970909911442.445
244,4120769.869387755,22907760783417.598
245,4137463.325203252,22882812899893.215
246,4148989.5708502023,22822608356921.824
247,4139859.3225806453,22750882768303.746
248,4131066.497991968,22678396465083.957
249,4120567.216,22614877298220.535
250,4133238.541832669,22564718976115.43
251,4130823.119047619,22476289932668.22
252,4148630.0,22467320813292.105
253,4132296.818897638,22446277466164.21
254,4126944.5411764705,22365211248622.727
255,4110823.671875,22344034439164.8
256,4094828.2568093385,22322507353539.37
257,4089462.519379845,22243077461918.543
258,4073673.0965250963,22221434204772.26
259,4063444.546153846,22162839204611.867
260,4055856.888888889,22092623949026.45
261,4040376.526717557,22070763982850.6
262,4047225.8098859317,21998862460483.258
263,4041267.356060606,21924589433019.477
264,4039084.4679245283,21842804470936.062
265,4041326.1954887216,21761715534784.82
266,4026190.149812734,21741074241742.125
267,4011167.0597014925,21720132784770.48
268,3996255.6728624534,21698899517243.188
269,3994161.940740741,21619418066109.062
270,4002123.557195572,21556524115557.207
271,3987409.8897058824,21535865573118.332
272,3979879.1575091574,21472171952931.906
273,3967086.189781022,21438362154797.984
274,3952680.327272727,21417190397669.906
275,3943309.347826087,21363546715912.605
276,3948992.2093862817,21295088252741.723
277,3937192.7410071944,21256915910042.16
278,3972878.3225806453,21535747728040.727
279,3973815.9214285715,21458804813731.49
280,3959674.234875445,21438362656008.312
281,3955821.787234043,21366254811968.902
282,3944263.8657243815,21328292661477.0
283,3937262.6056338027,21266848680311.418
284,3923447.6561403507,21246358466719.707
285,3917074.048951049,21183427980941.297
286,3918782.0836236933,21110197339699.137
287,3920929.659722222,21037970925068.23
288,3907362.4359861594,21018118517724.11
289,3893888.7862068964,20998037843158.09
290,3900429.972508591,20938081867518.66
291,3926457.2191780824,21063935626357.418
292,3913056.348122867,21044416780610.016
293,3903524.006802721,20999307298680.188
294,3930974.4949152544,21150172226175.37
295,3936643.6824324327,21087990074486.65
296,3943770.760942761,21031833053458.984
297,3930536.637583893,21013211123034.902
298,3928624.501672241,20943790214609.195
299,3936830.06,20893943449731.176
300,3957819.4418604653,20956903770981.617
301,3950314.569536424,20904289084758.992
302,3967790.613861386,20927609458428.492
303,3954738.677631579,20910328764375.35
304,3950293.049180328,20847572689936.355
305,3961318.222222222,20816415651417.04
306,3981935.5374592836,20878885771376.62
307,3992507.8766233767,20845302872933.246
308,3982325.779935275,20809658921877.445
309,3969479.5741935484,20793471497980.207
310,3956715.9807073954,20777060581580.0
311,3944034.205128205,20760431471563.316
312,3932256.319488818,20737310545815.27
313,3935522.0891719745,20674406046499.734
314,3924971.041269841,20643631241754.234
315,3917787.594936709,20594402105264.66
316,3927567.570977918,20559550340946.918
317,3921186.823899371,20507640746048.86
318,3926625.956112853,20452588656536.727
319,3972317.83125,21056553143689.426
320,3961525.0529595017,21028142799411.54
321,4012169.6211180124,21788523441827.348
322,4012635.46749226,21720927315107.06
323,4002071.783950617,21689835478948.734
324,3993041.6123076924,21649393342253.035
325,3980793.024539877,21631688920428.586
326,3971759.351681957,21592019615653.92
327,3959650.3353658537,21574083049202.582
328,3948058.072948328,21552519606037.668
329,3939606.7818181817,21510580454086.758
330,3941752.7250755285,21446921155938.664
331,3946446.2409638553,21389440490547.51
332,3934595.063063063,21371784454046.438
333,3922814.844311377,21353955288133.15
334,3911104.9552238807,21335956993582.38
335,3899464.7678571427,21317793540930.348
336,3920234.2017804156,21399719209731.64
337,3908635.8816568046,21381686667292.797
338,3904044.9852507375,21325572115089.066
339,3910547.9235294117,21277042812841.297
340,3899080.046920821,21259308933279.73
341,3899177.192982456,21196968146388.83
342,3901268.7172011663,21136489151794.504
343,3899252.7906976743,21076264736567.945
344,3887950.6144927535,21059066544628.074
345,3877126.4335260116,21038564133220.82
346,3870103.446685879,20994873887992.26
347,3858982.4655172415,20977409253970.18
348,3847925.2148997136,20959799056456.21
349,3843110.1828571428,20907856912385.26
350,3874765.150997151,21199835168138.547
351,3865830.522727273,21167536086323.09
352,3863258.3002832863,21109736604513.684
353,3876288.6779661016,21110041573824.934
354,3875296.5070422534,21050758151138.62
355,3875702.6348314607,20991518959415.82
356,3923786.862745098,21757971210254.656
357,3922041.9497206705,21698114522470.406
358,3943208.880222841,21798351245959.01
359,3932255.533333333,21780822895514.848
360,3945163.7950138506,21780471591974.16
361,3939194.9723756905,21733034793067.164
362,3928868.997245179,21711703937101.234
363,3954526.2197802197,21891510757354.586
364,3943691.9342465755,21874213580488.883
365,3932916.830601093,21856777874450.52
366,3946383.667574932,21863617443311.297
367,3939082.570652174,21823660167809.375
368,3928407.5555555555,21806406487998.836
369,3917790.243243243,21789019644129.59
370,3930803.8544474393,21792960764257.1
371,3940267.7365591396,21767537834161.83
372,3944698.348525469,21716345057764.633
373,3940194.112299465,21665712059383.09
374,3940350.288,21607791494562.902
375,3937529.739361702,21553161983221.566
376,3946227.8885941645,21524362734530.95
377,3940671.0582010583,21478940955772.812
378,3931955.424802111,21450908059293.22
379,3932961.710526316,21394694149454.125
380,3949015.2073490815,21436581646395.92
381,3939340.664921466,21416071619165.543
382,3930862.6109660575,21387537648223.21
383,3920930.3177083335,21369577285924.703
384,3915480.4,21325362462241.57
385,3911239.0932642487,21276915541962.71
386,3920355.6330749355,21253958071480.258
387,3910251.6340206186,21238649512375.04
388,3956765.167095116,22025515632251.15
389,3967994.4256410254,22018072305964.754
390,3957846.10741688,22001884160154.84
391,3951040.7397959186,21963768063831.1
392,3941120.055979644,21946417090441.42
393,3945523.076142132,21898212105058.043
394,3935534.4151898734,21882043358826.86
395,3930196.5656565656,21837928865208.78
396,3937642.846347607,21804795077359.145
397,3936332.0854271357,21750554961775.586
398,3926466.596491228,21734739147099.094
399,3919228.845,21701220135314.746
400,3911162.932668329,21673055720615.082
401,3903011.6766169155,21645718276151.51
402,3896756.9330024812,21607639298338.793
403,3894233.668316832,21556594540703.406
404,3887942.7703703702,21519264669198.418
405,3879928.669950739,21492206359408.48
406,3880982.9533169535,21439722276503.367
407,3871470.745098039,21423961525114.137
408,3862005.0513447435,21408097953010.312
409,3857563.180487805,21363844804078.88
410,3855358.097323601,21313736308546.137
411,3846000.4368932038,21297955182549.61
412,3837994.1404358353,21272734739936.375
413,3830661.2415458937,21243488269774.152
414,3821430.7373493975,21227534412380.1
415,3816171.7596153845,21187888975320.715
416,3808873.649880096,21159166973079.637
417,3799761.5311004785,21143132401687.645
418,3790692.892601432,21127009390795.133
419,3796927.219047619,21092911001034.996
420,3797754.3420427553,21042977804126.93
421,3789832.9857819905,21019474091401.305
422,3784975.475177305,20979645769213.098
423,3787087.9764150945,20931940666358.457
424,3781737.510588235,20894739562707.855
425,3783459.544600939,20846838730505.156
426,3775979.0866510537,20821796235590.516
427,3767554.803738318,20803407782978.535
428,3773865.804195804,20771888213813.867
429,3770313.758139535,20728894217378.066
430,3761565.9350348026,20713669506949.87
431,3755723.777777778,20680354455140.734
432,3747050.0739030023,20665059213419.215
433,3741711.926267281,20629701089415.953
434,3735245.3977011493,20600357172326.06
435,3727900.646788991,20576520208960.45
436,3719369.986270023,20561127793075.05
437,3710878.278538813,20545660943277.18
438,3702425.257403189,20530121157194.375
439,3698509.904545455,20490100700075.914
440,3690617.7278911564,20471000614877.03
441,3682267.9185520364,20455397050020.816
442,3696726.3927765237,20501725903441.39
443,3706498.396396396,20497845084770.547
444,3706409.7303370787,20451682265455.24
445,3715224.8340807175,20440380328992.61
446,3707662.751677852,20420111615174.14
447,3701476.4598214286,20391574091559.758
448,3700580.5167037863,20346417603722.836
449,3703515.3466666667,20304978594577.29
450,3697243.840354767,20277595057853.18
451,3689064.1017699116,20262876121481.73
452,3682666.326710817,20236588730676.72
453,3686358.9691629955,20198106915531.75
454,3692867.446153846,20172891617347.734
455,3684769.0789473685,20158461691258.496
456,3684732.306345733,20114255156393.26
457,3680407.4847161574,20078807938575.793
458,3672389.180827887,20064478324105.47
459,3675106.252173913,20024160802986.086
460,3684446.407809111,20020846970492.324
461,3678334.9826839827,19994673278240.676
462,3683598.051835853,19964219816914.89
463,3689775.228448276,19938805636709.67
464,3681840.2322580647,19925112409347.934
465,3687215.0300429184,19895724723514.09
466,3679319.5032119914,19882142508885.203
467,3672141.153846154,19863683759345.227
468,3665425.3091684435,19842393095834.453
469,3662469.234042553,19804192260100.145
470,3654693.295116773,19790534802352.92
471,3646982.5466101696,19776579745028.59
472,3662161.2811839324,19843656565752.81
473,3656348.7848101268,19817717947538.617
474,3679294.4,20025996512813.56
475,3674797.600840336,19993461812631.8
476,3670429.748427673,19960559011848.19
477,3669331.648535565,19919289359756.26
478,3680158.643006263,19933767410923.594
479,3699165.1708333334,20065551118127.246
480,3713969.9667359665,20129174419837.81
481,3706264.643153527,20115943133918.242
482,3719634.625258799,20160548163645.867
483,3721073.1818181816,20119809509664.383
484,3718272.4041237114,20082044167817.082
485,3747586.0205761315,20458251912408.94
486,3739890.7802874744,20444995288014.676
487,3735292.9590163934,20413330078878.137
488,3727654.3312883438,20400031966268.83
489,3720397.118367347,20384121007783.625
490,3715442.2484725052,20354575172045.293
491,3707890.5406504064,20341177744649.645
492,3730967.229208925,20562372929974.71
493,3725665.060728745,20534552080126.508
494,3732064.2585858586,20513254278877.137
495,3724539.939516129,20499894588363.73
496,3736223.1187122734,20526403003762.125
497,3728720.6666666665,20513133213871.527
498,3728011.3947895793,20472193213552.805
499,3723420.408,20441705354098.133
500,3721961.976047904,20401887582293.14
501,3726136.800796813,20369914690954.977
502,3720389.2047713716,20345953706266.336
503,3716314.5555555555,20313872288307.543
504,3708955.520792079,20300915459436.48
505,3701625.57312253,20287902062059.734
506,3694324.540433925,20274833068661.176
507,3687052.251968504,20261709439045.59
508,3679808.538310413,20248532120512.57
509,3687113.3607843136,20235964934383.258
510,3701548.5127201565,20302765487197.773
511,3715414.609375,20361475589746.215
512,3708172.089668616,20348616031775.74
513,3700957.7509727627,20335702108553.844
514,3714120.66407767,20385368560699.336
515,3714074.0,20345786444384.3
516,3709920.6344294003,20315275106049.727
517,3702758.6293436293,20302551026188.812
518,3722353.7148362235,20462635980103.457
519,3734913.4615384615,20505237499182.477
520,3733960.571976967,20466277417372.633
521,3728821.9846743294,20440778186671.26
522,3733485.7323135757,20412995141257.86
523,3726360.7671755725,20400565484999.88
524,3733769.260952381,20390448142641.637
525,3732480.6311787074,20352482651879.344
526,3737456.907020873,20326839989383.703
527,3730378.393939394,20314724758964.69
528,3736229.274102079,20294359051967.37
529,3731676.045283019,20266983327389.613
530,3724648.4105461393,20254968578353.203
531,3724698.323308271,20216824953474.477
532,3732080.420262664,20207869427261.742
533,3728749.7490636706,20175879836098.22
534,3723790.8,20151253568650.273
535,3717640.9291044776,20133859682978.367
536,3712527.679702048,20110336548473.457
537,3707406.156133829,20086998874151.062
538,3701849.9814471244,20066301955600.355
539,3695764.407407407,20049071669166.98
540,3693663.704251386,20014331166647.117
541,3689700.4354243544,19985849564684.71
542,3698066.740331492,19986982619880.22
543,3694792.275735294,19956007012838.035
544,3688012.8440366974,19944371754732.367
545,3706911.794871795,20102791584297.17
546,3729019.8208409506,20333327636994.55
547,3752440.200729927,20596740969979.605
548,3768551.7122040074,20701665536525.47
549,3761887.0727272728,20688387165373.684
550,3770398.108892922,20690685108855.85
551,3767838.0942028984,20656751584925.85
552,3761024.6473779385,20645001884376.902
553,3772212.501805054,20677012270430.78
554,3782654.6486486485,20700205472629.117
555,3775851.3165467624,20688642447305.703
556,3769072.412926391,20677028777333.33
557,3765166.0143369175,20648421695149.61
558,3765285.610017889,20611425350642.086
559,3766184.935714286,20575006311716.312
560,3779534.926916221,20638247919733.29
561,3778836.7900355873,20601733515069.258
562,3785875.8223801064,20592971136935.88
563,3786107.787234043,20556424271087.895
564,3779406.715044248,20545347678522.008
565,3772729.328621908,20534220750322.6
566,3771541.1040564375,20498741742970.3
567,3764901.0704225353,20487631905799.145
568,3760768.998242531,20461277248982.04
569,3755822.8280701754,20439262005161.22
570,3749246.4973730296,20428098330391.426
571,3767103.2832167833,20574712992293.234
572,3769152.6212914484,20541149692024.547
573,3769119.8885017424,20505301878246.64
574,3762564.900869565,20494284876954.016
575,3772663.184027778,20517380428285.625
576,3798350.048526863,20862473235650.535
577,3791778.5121107264,20851277418804.047
578,3790102.0103626945,20816829915423.41
579,3788085.348275862,20783235658367.54
580,3794858.839931153,20774058883367.016
581,3793633.879725086,20739176495223.67
582,3790599.8250428815,20708908970744.633
583,3807217.671232877,20834660928265.367
584,3805025.141880342,20801797342207.25
585,3810819.56996587,20785913896819.133
586,3804327.5536626917,20775182917816.39
587,3799102.343537415,20755844842035.508
588,3796037.568760611,20726078171552.47
589,3797606.118644068,20692341189579.645
590,3797323.536379019,20657316617818.83
591,3797839.722972973,20622521196984.113
592,3799582.3608768973,20589486671734.81
593,3793185.760942761,20579070179072.99
594,3794613.6840336137,20545638463571.887
595,3788246.8926174496,20535267454389.574
596,3790482.814070352,20503796916465.918
597,3784144.217391304,20493478527112.938
598,3789970.9148580967,20479544787749.49
599,3783654.303333333,20469294979200.7
600,3778463.2978369384,20451374356944.92
601,3789594.8671096344,20491940372217.793
602,3791991.734660033,20461364823512.285
603,3797431.9238410597,20445307989493.184
604,3791402.423140496,20433452843440.812
605,3789986.6468646866,20400893221232.914
606,3783973.680395387,20389174930750.727
607,3777750.0427631577,20379134925279.117
608,3773254.0886699506,20357926695611.086
609,3794559.7737704916,20601396897289.055
610,3798803.4697217676,20578627587194.94
611,3801483.9673202615,20549344606878.53
612,3795782.828711256,20535691574031.938
613,3805166.5309446254,20556256336222.312
614,3800758.4520325204,20534727254587.684
615,3803613.7532467535,20506359545108.504
616,3824620.6742301458,20745346380310.363
617,3820370.291262136,20722888089449.12
618,3823307.3699515346,20694695669004.566
619,3817140.748387097,20684840081614.508
620,3812451.1723027374,20665134545233.047
621,3806321.8327974277,20655225151273.04
622,3806794.9020866775,20622156817801.273
623,3816013.9102564105,20642089272151.168
624,3817892.0032,20611213521572.17
625,3812556.878594249,20596053765091.52
626,3807831.177033493,20577155044774.656
627,3802241.831210191,20563955829744.113
628,3803744.203497615,20532630407195.203
629,3797706.5174603174,20522952916801.375
630,3793298.110935024,20502639685406.633
631,3788764.256329114,20483138677320.734
632,3783423.488151659,20468784216159.14
633,3777553.309148265,20458295071130.105
634,3771604.409448819,20448498740764.598
635,3770292.5534591195,20417390915006.508
636,3766960.279434851,20392361379062.492
637,3784119.971786834,20548210569428.902
638,3806098.9264475745,20824687915089.562
639,3802777.5375,20799158658841.09
640,3827561.248049922,21160382883263.555
641,3825452.535825545,21130226125876.395
642,3819503.160186625,21120072031396.715
643,3832026.552795031,21188227858559.383
644,3826085.429457364,21178093414124.85
645,3823498.334365325,21149582878185.473
646,3832536.3894899534,21169694712766.36
647,3849423.404320988,21321765920219.098
648,3850809.2480739597,21290108405792.74
649,3851855.707692308,21258015724954.223
650,3846331.2073732717,21245179672934.91
651,3840431.9294478525,21235235553324.42
652,3839835.430321593,21202898518359.992
653,3848722.232415902,21222078350399.98
654,3846307.8534351145,21193446832253.92
655,3840444.5823170734,21183642358898.035
656,3838217.2937595127,21154609476163.156
657,3842575.1550151976,21134906727604.043
658,3841304.166919575,21103851364242.273
659,3837981.0242424244,21079115873565.562
660,3832174.701966717,21069462362313.832
661,3828605.7492447128,21046019404525.06
662,3822831.0829562596,21036336743430.2
663,3825098.4638554216,21008021363452.438
664,3835414.7007518797,21047155231624.75
665,3829655.8228228227,21037593047684.77
666,3824853.5472263866,21021387324688.746
667,3819127.721556886,21011771435034.26
668,3833215.8355754856,21113096433343.133
669,3853138.9492537314,21347480653135.664
670,3847890.8912071534,21334099499710.703
671,3850263.9583333335,21306089347391.62
672,3849693.0787518574,21274603190344.51
673,3843981.3709198814,21264979906393.234
674,3839004.0325925928,21250151871458.254
675,3835433.834319527,21227286674401.305
676,3830806.9483013293,21210378629003.37
677,3843067.2949852506,21280962991690.76
678,3837407.4050073638,21271326467418.02
679,3840132.6117647057,21245049226484.473
680,3834493.6534508076,21235460843473.42
681,3829855.653958944,21218948610382.145
682,3824267.8184480234,21209161710098.81
683,3827694.51754386,21186140475114.32
684,3822548.686131387,21173305098464.848
685,3820820.5102040814,21144443966151.035
686,3824974.31441048,21125474720943.215
687,3825194.2558139535,21094757675302.516
688,3823783.5616835994,21065467840222.71
689,3818241.849275362,21056084164306.195
690,3812716.1765557164,21046666444072.16
691,3814780.456647399,21019156957949.51
692,3836773.3621933623,21323978164462.105
693,3832691.9365994236,21304768309406.184
694,3830449.6287769782,21277564217329.62
695,3831667.574712644,21247981458059.25
696,3837117.569583931,21238155352603.438
697,3836644.1088825213,21207841008675.594
698,3836752.042918455,21177465425481.652
699,3831270.9714285713,21168198123571.895
700,3837923.8887303853,21168985017884.188
701,3834805.344729345,21145613923410.777
702,3835229.342816501,21115618347642.594
703,3832196.9857954546,21092055319309.37
704,3832232.9134751773,21062095923470.79
705,3827193.974504249,21050146589706.797
706,3821798.9674681756,21040908531399.92
707,3816400.9491525423,21031777828994.152
708,3814037.0634696754,21006033788570.6
709,3812257.3267605635,20978654994899.297
710,3807523.164556962,20965042732946.508
711,3806369.0,20936504486533.715
712,3808583.1304347827,20910594675967.32
713,3815939.868347339,20919909870898.71
714,3810602.895104895,20910975824866.242
715,3815266.1731843576,20897299957143.086
716,3810106.9874476986,20887198314601.234
717,3806845.4512534817,20865704746171.28
718,3806684.147426982,20836662583657.94
719,3803588.4305555555,20814582617754.297
720,3803072.2968099862,20785865545334.87
721,3797804.8864265927,20777068660182.543
722,3800669.4744121716,20754224396683.598
723,3796507.817679558,20738057928138.188
724,3791760.1765517243,20725755771520.164
725,3789746.8980716253,20700111210893.24
726,3784534.044016506,20691354048075.754
727,3779335.513736264,20682566757308.16
728,3775803.8710562414,20663249090650.145
729,3770631.5397260273,20654434140006.12
730,3768215.8194254446,20630406294649.996
731,3763067.986338798,20621582260393.473
732,3757934.1991814463,20612729479761.387
733,3756220.0326975477,20586765191176.773
734,3752970.8843537415,20566477196401.742
735,3748227.961956522,20555052145043.395
736,3743142.173677069,20546186768729.773
737,3740021.051490515,20525497787934.62
738,3735103.6427604873,20515555151777.508
739,3730056.208108108,20506646594874.277
740,3726764.7395411604,20486962730394.066
741,3735991.2398921833,20522480212486.824
742,3730962.990578735,20513607368690.023
743,3733656.2419354836,20491394887222.152
744,3729755.280536913,20475189727168.78
745,3728934.104557641,20448209301196.676
746,3730392.639892905,20422387944981.695
747,3733261.168449198,20401203622705.24
748,3730119.4365821094,20381322275175.633
749,3725145.946666667,20372662598425.387
750,3724913.0093209054,20345539797409.246
751,3724663.654255319,20318495290516.43
752,3720821.896414343,20302589619655.605
753,3726202.039787798,20297452590054.453
754,3730724.707284768,20285976055231.707
755,3731752.3677248675,20259905613775.438
756,3727218.8771466315,20248665067200.98
757,3722301.704485488,20240243869331.965
758,3717962.856389987,20227830333160.953
759,3714277.6447368423,20211501096856.58
