index,mean,variance
75,3248767.710526316,12783930963388.13
76,3229109.7662337665,12645476823032.104
77,3187710.9743589745,12614930928862.416
78,3165946.582278481,12490622457407.094
79,3146967.675,12361329226095.438
80,3120195.407407407,12264869710045.246
81,3157468.073170732,12227370197751.354
82,3124907.518072289,12166251676157.521
83,3136550.3571428573,12031057009597.992
84,3119038.3529411764,11913897115184.684
85,3084771.2325581396,11874717876095.64
86,3058534.4827586208,11796527693741.02
87,3023778.477272727,11767237654124.69
88,3075537.3033707864,11871947915454.102
89,3041364.688888889,11843654324494.307
90,3034726.175824176,11716068522202.902
91,3001740.0434782607,11687424329761.492
92,3052708.559139785,11801981540538.555
93,3061603.0212765955,11682514990151.033
94,3085763.7263157894,11613688184246.861
95,3053620.375,11590625558184.785
96,3070368.0,11497096720771.666
97,3039037.7346938774,11474765331821.332
98,3036895.9393939395,11358130031083.465
99,3013768.74,11296888180091.61
100,3064173.386138614,11440522761878.94
101,3048943.705882353,11350908461678.29
102,3019342.330097087,11329877914570.518
103,3013028.423076923,11224025103739.312
104,2997975.942857143,11139892387314.648
105,3004287.886792453,11038021281543.834
106,2994651.0093457946,10943826031843.498
107,2973264.703703704,10890943683336.17
108,2957799.4862385322,10816171463879.879
109,2932883.327272727,10785230180555.615
110,2946441.621621622,10707587468826.945
111,2926273.4464285714,10656679309404.697
112,2938557.256637168,10578581182235.514
113,2967421.0701754387,10579941069005.678
114,3027901.356521739,10907789047601.373
115,3044537.620689655,10845043481170.918
116,3025121.5726495725,10795658728837.783
117,3008619.525423729,10735521613803.809
118,3072184.3025210085,11125359842680.451
119,3071176.716666667,11031991251344.861
120,3061959.603305785,10950337567540.574
121,3122760.4918032787,11310842171091.922
122,3098588.325203252,11289998467508.549
123,3086235.064516129,11217132640232.549
124,3180845.776,12245570234069.434
125,3155600.984126984,12227905411302.576
126,3161557.590551181,12135364650290.69
127,3173580.296875,12058312417746.84
128,3160142.8527131784,11987399724805.861
129,3135834.076923077,11971293300997.545
130,3119833.1603053436,11912746272023.014
131,3103895.0454545454,11855340380239.723
132,3118311.2781954887,11793168288477.596
133,3122577.925373134,11706937223488.926
134,3215922.355555556,12795851677549.484
135,3213019.132352941,12702213894924.25
136,3216947.4744525547,12610929429760.193
137,3198176.3913043477,12567503641613.773
138,3200524.4172661873,12477201113048.088
139,3187435.6428571427,12411421318437.887
140,3173986.2978723403,12348273077173.824
141,3203375.4507042253,12383345239564.15
142,3180974.237762238,12367898033749.438
143,3186191.8055555555,12285329350280.242
144,3238811.6965517243,12601498237750.574
145,3216628.0684931506,12586439903013.1
146,3194746.258503401,12570617010965.549
147,3216158.5405405406,12552958511192.033
148,3199859.6912751677,12507723444573.174
149,3178527.3066666666,12492039586887.783
150,3157477.4966887417,12475666592491.316
151,3136704.6315789474,12458636096511.967
152,3116203.3071895423,12440977943513.805
153,3153471.2207792206,12573554559216.12
154,3133126.2580645164,12556065314758.113
155,3113042.128205128,12537984516224.24
156,3116450.9681528662,12459437190404.338
157,3186213.405063291,13149031739235.592
158,3219308.2767295595,13239958033733.492
159,3239109.2125,13219420186602.318
160,3224177.453416149,13172694956559.498
161,3216604.024691358,13100168780732.072
162,3280600.8466257667,13686885235830.66
163,3351041.7926829266,14416672623306.092
164,3352171.224242424,14328976559501.934
165,3364744.0963855423,14268375078235.049
166,3388385.5209580837,14275760143120.494
167,3370872.9166666665,14241800689372.496
168,3350926.9349112427,14224263396025.193
169,3338901.529411765,14164679921158.027
170,3349974.8771929825,14102326128878.309
171,3332229.2209302327,14074020615820.23
172,3312967.7919075144,14056378372668.98
173,3302059.1379310344,13995833409925.102
174,3307891.977142857,13921351438052.549
175,3289097.147727273,13903972086252.455
176,3270514.6892655366,13886091718812.63
177,3269559.146067416,13807801748405.139
178,3308749.675977654,14005155505071.777
179,3317713.5222222223,13941377509974.0
180,3385834.6298342543,14703853252410.863
181,3375896.131868132,14640593315121.967
182,3361448.087431694,14598351010520.033
183,3400486.4891304346,14798994013149.855
184,3398624.1297297296,14719206348630.416
185,3380351.9784946237,14701743172071.35
186,3374987.080213904,14628083801090.158
187,3361760.659574468,14582747136176.588
188,3348107.6296296297,14540409920102.266
189,3423631.294736842,15547203092614.633
190,3431577.5916230367,15477436142049.537
191,3437847.4166666665,15403950100537.668
192,3420034.7461139895,15384958401582.148
193,3406767.762886598,15339390082938.7
194,3394762.8307692306,15288424148945.43
195,3379900.6224489794,15253315480108.924
196,3404131.654822335,15291159599131.186
197,3395337.414141414,15228852556135.695
198,3379347.326633166,15202820056193.3
199,3362450.6,15183523849692.098
200,3371927.343283582,15125657771759.484
201,3357196.2376237623,15094240848784.34
202,3428484.2955665025,16051160286851.633
203,3411678.0098039214,16029710584935.229
204,3401300.4487804878,15973210795686.97
205,3388913.2718446604,15926901777647.13
206,3375772.3381642513,15885332337038.62
207,3367249.673076923,15823699851710.574
208,3352381.4928229665,15793826493523.68
209,3358706.7047619047,15726659689983.0
210,3352170.9857819905,15660783830681.727
211,3372487.896226415,15674070798567.135
212,3357844.0093896715,15645812951166.887
213,3351815.785046729,15580135080857.361
214,3365145.7488372093,15545533617271.582
215,3364162.5555555555,15473437610259.672
216,3348659.5115207373,15453956054259.965
217,3342586.669724771,15390779377743.533
218,3334198.4566210047,15335588776418.287
219,3332066.6,15266563115674.816
220,3332259.9366515838,15197177907739.652
221,3327013.045045045,15134524028324.732
222,3312093.7130044843,15115987279149.252
223,3297307.598214286,15097175521522.117
224,3291723.288888889,15036793931409.707
225,3319865.238938053,15148948809839.74
226,3337285.8149779737,15150807221484.268
227,3360525.6315789474,15207203886584.254
228,3345850.8558951966,15189820554397.16
229,3331303.6869565216,15172162088823.133
230,3320552.632034632,15132896343724.453
231,3306239.9137931033,15114912075545.137
232,3315730.137339056,15070746584368.742
233,3301560.358974359,15053048401379.682
234,3300486.8936170214,14988989931757.37
235,3286501.8220338984,14971364401493.229
236,3297096.219409283,14934527594353.307
237,3292806.193277311,14875892939151.64
238,3279028.7866108785,14858755434640.555
239,3269145.4916666667,14820027994358.451
240,3255580.580912863,14802623517421.127
241,3274856.5537190083,14831120119959.807
242,3262758.2716049384,14805402028146.521
243,3249386.3278688523,14788103814328.352
244,3270719.493877551,14838997304611.643
245,3290238.6097560977,14872154956305.766
246,3277545.3360323887,14851495483712.012
247,3264329.435483871,14834683658404.668
248,3300449.2128514056,15099721326541.508
249,3292335.944,15055536158294.697
250,3286668.780876494,15003375314866.492
251,3273626.4603174604,14986466646863.883
252,3288911.7944664033,14986107825453.703
253,3291383.4173228345,14928425863249.396
254,3278476.0392156863,14912135637527.352
255,3291827.2578125,14899289963976.027
256,3283321.634241245,14859682440064.568
257,3285553.1317829457,14803147396003.072
258,3273069.189189189,14786135700783.695
259,3349171.6,16234856375870.17
260,3364888.827586207,16236889775000.48
261,3352045.748091603,16217894978366.172
262,3395054.326996198,16642475672873.617
263,3382194.2803030303,16622856829142.506
264,3375385.124528302,16572178081992.047
265,3362695.714285714,16552473182120.973
266,3357211.797752809,16498275421255.191
267,3358983.470149254,16437325332128.152
268,3409666.3866171003,17066987936483.791
269,3397038.0074074073,17046600394270.527
270,3411935.409594096,17043608569662.852
271,3404465.4411764704,16995894741584.959
272,3396240.7765567764,16951876948959.838
273,3384755.4525547447,16925926232477.285
274,3376949.4763636366,16880909426755.525
275,3374268.572463768,16821507981386.135
276,3381070.5992779783,16773376605252.355
277,3376653.5683453237,16718246724204.498
278,3384348.4516129033,16674629078811.846
279,3379159.7785714287,16622401635009.635
280,3367134.306049822,16603671883896.982
281,3363408.375886525,16548498964272.473
282,3366567.1802120144,16492640130500.777
283,3354713.084507042,16474269812316.053
284,3381761.3754385966,16624770682079.795
285,3371382.6503496505,16597245482629.713
286,3370039.0104529615,16539731296432.727
287,3373645.402777778,16485847317554.125
288,3376314.9550173013,16430664353293.059
289,3411208.4275862067,16726901627516.0
290,3399486.0687285224,16709210042268.441
291,3397386.1506849313,16653077695978.072
292,3385790.9829351534,16635439847115.777
293,3374274.700680272,16617655280454.164
294,3408503.823728814,16906764338524.111
295,3420605.493243243,16892802592860.59
296,3409088.30976431,16875128031871.02
297,3397648.422818792,16857308980940.312
298,3386285.070234114,16839349438804.71
299,3379485.52,16796900709376.418
300,3368258.0,16778854259155.633
301,3375834.1986754965,16740444990781.895
302,3381307.498349835,16694090027551.834
303,3415818.3552631577,17001057791307.367
304,3424788.655737705,16969675477733.234
305,3424912.882352941,16914041919747.463
306,3418468.0325732897,16871518852176.36
307,3412890.051948052,16826145836009.488
308,3426242.6537216827,16826607712390.76
309,3416909.4,16799156655010.66
310,3437092.38585209,16871652584559.932
311,3450485.7435897435,16873370091617.354
312,3440339.5974440896,16851510337364.754
313,3440550.7515923567,16797685646218.402
314,3432600.4444444445,16764100157938.506
315,3437950.101265823,16719924342039.41
316,3442345.287066246,16673136886714.088
317,3451881.855345912,16649461111171.527
318,3454193.1222570534,16598808398784.764
319,3485485.0625,16860113884390.72
320,3475157.6510903426,16841662420384.207
321,3496324.347826087,16933461536640.828
322,3492126.458204334,16886565142335.768
323,3493638.012345679,16835025028776.994
324,3494244.8738461537,16783184766270.719
325,3514352.5398773006,16863351941788.88
326,3503605.290519878,16849393469929.264
327,3492923.573170732,16835290772826.389
328,3509344.9787234045,16872682649158.713
329,3511902.4242424243,16823556273567.531
330,3512719.0392749244,16772796530708.11
331,3504774.301204819,16743078891923.73
332,3528049.843843844,16873050976157.86
333,3517486.856287425,16859647773249.73
334,3516140.202985075,16809777300068.775
335,3510760.220238095,16769324116391.299
336,3505288.4272997035,16729505368216.678
337,3500697.343195266,16686987301052.688
338,3524022.5899705016,16822056275623.918
339,3532561.7470588237,16797225540024.943
340,3562945.642228739,17062626685717.936
341,3552527.6842105263,17049708233764.152
342,3542511.166180758,17034268692982.363
343,3541274.6744186045,16985132047726.71
344,3531010.115942029,16972106264315.111
345,3539305.092485549,16946718849410.766
346,3529105.371757925,16933839796312.363
347,3521989.672413793,16902659450907.025
348,3512864.8366762176,16883147247321.883
349,3512494.7714285715,16834819399144.227
350,3518684.1823361823,16800166306538.193
351,3508687.9375,16787476153477.51
352,3507855.7223796034,16740028941308.012
353,3520575.1016949154,16749877807003.064
354,3544325.3633802817,16902808368194.033
355,3543880.387640449,16855265312708.512
356,3533953.557422969,16843098540895.623
357,3557390.162011173,16992559240757.354
358,3547481.0027855155,16980344717206.332
359,3537626.9,16968002909866.697
360,3543320.138504155,16932570648694.535
361,3533531.9723756905,16920348587868.166
362,3528819.961432507,16881666999534.254
363,3520774.664835165,16858721584070.04
364,3511958.295890411,16840777266783.09
365,3523612.644808743,16844349679611.63
366,3524907.3242506813,16798942029792.016
367,3517577.25,16772940981562.678
368,3508275.485094851,16759289261990.436
369,3498793.6756756757,16747135876557.938
370,3489362.9757412397,16734869382726.836
371,3481132.053763441,16714964202580.283
372,3472502.1554959784,16697810731862.799
373,3463217.395721925,16685285813011.049
374,3462585.824,16640822330404.871
375,3461594.739361702,16596816129724.32
376,3458665.49602122,16555910497182.707
377,3453172.597883598,16523400604748.527
378,3444061.3350923485,16511150631293.775
379,3447422.9684210527,16471879809932.186
380,3445540.871391076,16429882369997.508
381,3469499.298429319,16606029697545.705
382,3468076.4438642296,16563333804903.39
383,3481167.3020833335,16585893801003.184
384,3474507.651948052,16559776481100.611
385,3474248.6735751294,16516789963598.086
386,3465271.302325581,16505189918585.135
387,3458956.2577319588,16478014206857.21
388,3457615.146529563,16436244745407.7
389,3456528.769230769,16394452472319.342
390,3464050.4757033247,16374536657387.39
391,3492345.0306122447,16646486127308.047
392,3483458.661577608,16635054850438.639
393,3490163.7055837563,16610439766954.291
394,3481360.5670886077,16598891913097.5
395,3482170.237373737,16557129006049.469
396,3474508.8110831236,16538620962980.195
397,3465778.894472362,16527294122835.506
398,3457092.736842105,16515872542621.955
399,3453585.735,16479399003122.945
400,3484374.8029925185,16818335155462.162
401,3489925.422885572,16788779541278.33
402,3482680.129032258,16768171604148.48
403,3480183.876237624,16729080674203.033
404,3471590.834567901,16717577406553.549
405,3477428.6354679805,16690135884904.158
406,3470585.434889435,16668086739250.428
407,3462079.1029411764,16656655143929.857
408,3501001.5501222494,17235447378649.604
409,3492462.5268292683,17223202037218.305
410,3483965.0559610706,17210871308956.496
411,3509506.014563107,17437760022984.732
412,3509281.8547215494,17395456115007.844
413,3508774.188405797,17353443064731.85
414,3500319.3156626504,17341192757927.646
415,3500562.235576923,17299431299477.295
416,3516357.9424460432,17361889444325.805
417,3507945.6076555024,17349834981271.176
418,3518482.8353221957,17354851095950.316
419,3534239.6,17417707169504.127
420,3543515.3729216154,17412459262694.674
421,3535118.4218009477,17400854210563.537
422,3537329.7210401893,17361688363029.41
423,3597982.297169811,18880427818753.83
424,3600690.188235294,18839014894320.113
425,3625015.629107981,19046763533826.277
426,3616526.1405152227,19032827316179.49
427,3614409.1822429905,18990172037375.13
428,3605983.9906759905,18976254549451.676
429,3614431.041860465,18962702505559.86
430,3632775.6798143853,19063645792063.027
431,3639528.0694444445,19039111534119.07
432,3636813.302540416,18998230709074.59
433,3631623.2534562214,18966045376096.99
434,3629258.8367816093,18924776663516.14
435,3624730.7247706424,18890211085902.273
436,3619318.480549199,18859685687029.883
437,3617772.579908676,18817575247794.87
438,3611979.658314351,18789344683151.652
439,3615525.040909091,18752075038184.23
440,3609848.5804988663,18723666677254.605
441,3618961.923076923,18717918814923.574
442,3635394.8848758466,18795199291744.426
443,3627207.063063063,18782538154467.902
444,3624282.3011235953,18744041774025.625
445,3620249.878923767,18709172483080.566
446,3622010.572706935,18668609384895.273
447,3623520.5178571427,18627866568675.2
448,3635217.0111358576,18647713281173.66
449,3629529.222222222,18620739549985.75
450,3634546.3059866964,18590712308167.945
451,3626505.2831858406,18578716654128.668
452,3629136.5298013245,18540749625513.61
453,3634612.0969163,18513432571587.96
454,3628909.520879121,18487450400671.668
455,3653745.254385965,18728085669972.59
456,3653584.9803063455,18687027045976.98
457,3657195.4366812226,18652106607003.363
458,3649227.703703704,18640520992286.965
459,3645894.7782608694,18605019695764.47
460,3638295.8394793924,18591193925122.414
461,3640470.090909091,18553050000260.754
462,3637936.142548596,18515864757435.03
463,3630095.7672413792,18504396457864.977
464,3642889.488172043,18540627165377.137
465,3645247.17167382,18503345189808.918
466,3665241.366167024,18650330009347.336
467,3657409.658119658,18639098627157.43
468,3649611.3475479744,18627793094143.99
469,3649390.0808510636,18588097995908.297
470,3643773.5881104036,18563406541858.625
471,3650194.584745763,18543453970473.32
472,3650833.141649049,18504359859798.88
473,3679379.2784810127,18851492625482.19
474,3671633.225263158,18840222180709.406
475,3676424.9243697478,18811487696101.98
476,3691414.649895178,18879145786590.64
477,3702648.7071129708,18899892396477.895
478,3702077.2025052193,18860509322426.38
479,3706376.0791666666,18830005127388.61
480,3698670.5197505197,18819335635725.37
481,3692080.7676348547,18801140967293.188
482,3686074.1242236025,18779560977292.316
483,3679558.7396694217,18761225812834.59
484,3683537.080412371,18730139139192.43
485,3675957.7942386833,18719438846953.16
486,3668409.630390144,18708668199705.44
487,3662974.725409836,18684666681004.62
488,3657947.717791411,18658735853545.418
489,3651804.9346938776,18639068483759.375
490,3649468.867617108,18603709058295.492
491,3648701.211382114,18566109564156.992
492,3650402.8235294116,18529801042670.51
493,3645617.3846153845,18503528049584.867
494,3640127.0505050505,18480992680549.87
495,3633932.47983871,18462690203848.47
496,3647253.8108651913,18513663594692.5
497,3670116.2289156625,18736712461749.055
498,3662761.294589178,18726081975557.633
499,3662153.388,18688739532380.33
500,3654843.7045908184,18678131220558.344
501,3647563.143426295,18667458820092.24
502,3673650.9343936383,18972600784434.418
503,3666361.948412698,18961659071776.676
504,3659101.8376237624,18950654882725.7
505,3651870.4150197627,18939589330729.06
506,3650779.9526627217,18902762190122.008
507,3652746.751968504,18867443731657.07
508,3647720.133595285,18843163942555.45
509,3649939.435294118,18808655877118.016
510,3644916.9589041094,18784666272215.965
511,3658266.453125,18839148678785.656
512,3652079.3411306045,18821991288550.805
513,3660303.914396887,18820070060234.656
514,3659945.366990291,18783521344403.508
515,3658433.503875969,18748227924143.535
516,3655274.700193424,18717052796141.16
517,3656394.644787645,18681499314156.56
518,3649349.5761078997,18671194166878.414
519,3645763.230769231,18641907014832.53
520,3642683.7773512476,18610997854027.35
521,3640567.7586206896,18577613442496.734
522,3633606.829827916,18567365863725.34
523,3626672.4694656488,18557060933458.266
524,3622046.205714286,18532882911091.652
525,3621750.2927756654,18497628240646.965
526,3614877.924098672,18487351567833.105
527,3643247.4431818184,18877221239995.54
528,3677770.0756143667,19471937554429.543
529,3685992.2,19470958363338.887
530,3689300.297551789,19440031709547.42
531,3696089.338345865,19427941932187.96
532,3709455.5347091933,19486646468729.395
533,3717916.0299625467,19488309865689.02
534,3713690.6579439254,19461366669645.95
535,3706762.1380597013,19450720635200.887
536,3702664.3426443203,19423449242241.406
537,3697104.382899628,19403910221671.996
538,3691549.5176252318,19384475142756.87
539,3700909.314814815,19395818500834.08
540,3694068.4510166356,19385217721295.46
541,3709082.110701107,19471557733476.812
542,3707799.414364641,19436525753475.844
543,3705307.7279411764,19404108471418.215
544,3714274.3889908255,19412257705031.883
545,3707471.695970696,19401905924804.82
546,3700960.4058500915,19389562402340.887
547,3696134.299270073,19366878939700.7
548,3689401.8178506377,19356422061766.35
549,3696010.170909091,19345183143962.285
550,3689302.3520871145,19334802236875.54
551,3702185.8442028984,19391335223432.45
552,3732144.054249548,19852520368062.355
553,3726552.38267148,19833942495128.55
554,3719837.8774774773,19823163096784.793
555,3715144.9100719425,19799690998146.19
556,3708474.9946140037,19788859732237.895
557,3703162.35483871,19769081227308.176
558,3700406.543828265,19737898088655.17
559,3704812.8928571427,19713461700336.816
560,3711044.1711229947,19700042063129.297
561,3704991.7295373664,19685513335243.69
562,3698410.9307282413,19674867523444.285
563,3697430.659574468,19640463010102.727
564,3691965.0442477874,19622517711385.44
565,3692110.9752650177,19587799645000.055
566,3688582.2927689594,19560252282422.14
567,3689324.6056338027,19526067467107.37
568,3682840.734622144,19515611679659.2
569,3676379.6140350876,19505108857515.805
570,3676364.8756567426,19470889492324.598
571,3673818.898601399,19440497564512.67
572,3680331.0261780103,19430810353252.57
573,3679168.7038327525,19397675159576.29
574,3675053.9652173915,19373616667890.094
575,3669986.84375,19354712636211.164
576,3680144.717504333,19380646948894.645
577,3678852.8442906574,19348022951241.605
578,3672499.043177893,19337923549678.816
579,3668522.8206896554,19313694718246.86
580,3662208.671256454,19303558833255.35
581,3659922.154639175,19273376907352.95
582,3667333.8113207547,19272286877199.246
583,3662064.407534247,19255445485253.91
584,3663144.923076923,19223156827620.945
585,3662251.0443686005,19190764955698.797
586,3656012.119250426,19180864707592.527
587,3651174.826530612,19161947465505.07
588,3657212.468590832,19150830008125.58
589,3654544.4237288134,19122515758894.77
590,3648360.7648054147,19112703159105.06
591,3650288.766891892,19082564137541.99
592,3649330.323777403,19050874814128.64
593,3661587.437710438,19107989233815.234
594,3667562.470588235,19097063007416.777
595,3661410.0805369127,19087526837595.426
596,3672394.328308208,19127531044217.91
597,3675684.0903010033,19101963504047.066
598,3677689.9532554257,19072430489493.34
599,3679112.15,19041803624073.07
600,3677248.8752079867,19012153832262.9
601,3671140.491694352,19002981667062.86
602,3668911.1343283583,18974412182995.5
603,3667175.2516556294,18944765522471.566
604,3661113.8082644627,18935628379710.168
605,3655588.4752475247,18922830579203.39
606,3660373.3245469523,18905501919339.07
607,3659512.101973684,18874807073392.516
608,3653503.054187192,18865753153889.19
609,3652434.3901639343,18835471551793.754
610,3654903.993453355,18808320182166.445
611,3648931.931372549,18799364635681.96
612,3666983.9902120717,18968409215386.43
613,3672539.1726384363,18956413715871.766
614,3669531.323577236,18931104078822.637
615,3663574.2954545454,18922181285145.227
616,3666339.1896272283,18896180201131.67
617,3665597.2006472494,18865894539737.395
618,3671225.49273021,18854975681120.777
619,3668689.5129032256,18828502640459.21
620,3664128.921095008,18811050265348.484
621,3681992.575562701,18979245232912.85
622,3679213.2070626,18953544582919.957
623,3673317.0352564105,18944814819295.344
624,3669249.4496,18924795322306.367
625,3680441.6293929713,18972931470003.066
626,3688050.9218500797,18978927407741.168
627,3694599.8949044584,18975592308224.293
628,3696639.9395866455,18947994157975.508
629,3690772.26031746,18939560846707.805
630,3684923.179080824,18931085666791.387
631,3683087.2056962023,18903214290747.83
632,3687770.663507109,18887188855436.727
633,3702802.8044164036,19000613249347.406
634,3706278.1417322834,18978313338425.023
635,3700471.672955975,18969869021463.016
636,3694844.7629513345,18960210951398.56
637,3702767.3134796238,18970491321826.742
638,3704631.107981221,18942976722844.418
639,3699485.8875,18930274909870.637
640,3705137.2730109203,18921168714725.707
641,3702275.679127726,18896907668755.176
642,3701554.34525661,18867807800536.04
643,3695806.5931677017,18859740003271.52
644,3694808.803100775,18831096845043.824
645,3689379.786377709,18820941693845.508
646,3683677.5023183925,18812844989320.17
647,3677992.8179012346,18804708481877.1
648,3674364.1972265025,18784234180335.062
649,3668711.332307692,18776061503452.023
650,3667206.21812596,18748650010008.906
651,3677776.6901840493,18792701381862.387
652,3683593.053598775,18785969264675.785
653,3679885.3425076455,18766191169656.53
654,3676032.2259541983,18747221149945.004
655,3671469.536585366,18732256134351.055
656,3671999.8386605782,18703885627584.74
657,3668834.8541033436,18682008273831.754
658,3666421.7814871017,18657453467911.48
659,3670131.9545454546,18638226855927.434
660,3666049.797276853,18621002027532.195
661,3663806.9758308157,18596161095565.152
662,3659949.052790347,18577938024810.727
663,3655821.0873493976,18561231627673.504
664,3651739.329323308,18544357363391.69
665,3646408.15015015,18535399811654.043
666,3642033.4902548725,18520333693021.88
667,3636581.347305389,18512423952102.35
668,3632498.1375186844,18495864713439.754
669,3627269.008955224,18486538017290.438
670,3621863.251862891,18478554272239.85
671,3629083.9523809524,18486052525952.99
672,3626223.4472511145,18464050334717.277
673,3620843.299703264,18456124491551.21
674,3615479.0933333333,18448164446764.105
675,3612369.1242603553,18427372042330.08
676,3607033.2791728214,18419387647606.31
677,3605262.3510324485,18394306614760.047
678,3614195.8674521353,18421365807922.1
679,3608880.876470588,18413445074631.668
680,3605674.792951542,18393366458546.36
681,3603804.478005865,18368742799048.68
682,3600597.9590043924,18348831603465.816
683,3595782.298245614,18337828912437.473
684,3595437.010218978,18311100889362.637
685,3590195.8513119533,18303213601446.02
686,3589326.2008733624,18277052104581.387
687,3590372.270348837,18251200804853.43
688,3585161.288824383,18243382229007.652
689,3579965.4115942027,18235532197351.984
690,3582275.441389291,18212791230038.64
691,3582726.0895953756,18186574613192.73
692,3589585.324675325,18192898466382.26
693,3589233.703170029,18166731892194.887
694,3584069.341007194,18159091137489.477
695,3581480.735632184,18137626759742.562
696,3597714.7317073173,18295256163291.223
697,3600895.2607449857,18276068393110.55
698,3596583.0157367666,18262883138487.953
699,3595443.9371428574,18237664230952.332
700,3590314.918687589,18230051512958.566
701,3585200.512820513,18222408050795.49
702,3585009.4992887625,18196475854346.31
703,3579917.159090909,18188847898212.33
704,3591696.805673759,18260837318438.605
705,3589584.764872521,18238084687273.36
706,3603240.3394625178,18344089331319.664
707,3616234.7627118644,18437692318391.863
708,3611134.293370945,18430094864424.89
709,3606048.1915492956,18422466958909.043
710,3600976.402250352,18414808908545.844
711,3595918.856741573,18407121118463.453
712,3591072.008415147,18398018172556.02
713,3594262.2464985996,18379481320491.53
714,3589235.309090909,18371807871300.75
715,3585224.148044693,18357633054781.21
716,3584231.2050209204,18332700818473.406
717,3582397.0445682453,18309547653883.523
718,3577414.5757997218,18301896062560.457
719,3572531.6805555555,18293608128282.934
720,3568828.0,18278090476219.004
721,3588766.867036011,18539776627492.98
722,3597577.8340248964,18570227026211.953
723,3592608.806629834,18562418517778.305
724,3589036.775172414,18546030389499.395
725,3591493.9008264462,18524832858591.938
726,3586701.741403026,18516011963628.64
727,3589591.64010989,18496622798860.555
728,3584667.6515775034,18488890438336.918
729,3593802.9315068494,18524449386462.453
730,3614029.5704514366,18798137899107.92
731,3611744.3661202188,18776244872454.64
732,3612977.080491132,18751708120305.332
733,3617353.8065395094,18740186287469.51
734,3612618.36462585,18731136639958.473
735,3608059.8559782607,18720946181114.617
736,3603896.1383989146,18708287145921.13
737,3601714.6395663954,18686414862782.734
738,3596840.8741542627,18678648419927.37
739,3591980.281081081,18670855617081.07
740,3598805.0310391365,18680138445196.61
741,3596096.8059299192,18660371268138.57
742,3592545.057873486,18644595401091.25
743,3604605.924731183,18727727327950.66
744,3599767.5302013424,18719996147346.258
745,3594942.107238606,18712239026988.984
746,3599424.500669344,18702164209256.24
747,3594612.438502674,18694448489690.285
748,3589813.2283044057,18686707192972.35
749,3601623.0853333334,18766362860498.16
750,3596827.3182423436,18758613579226.086
751,3592044.3058510637,18750839058760.914
752,3587273.9973439574,18743039582322.473
753,3582516.3421750665,18735215430659.055
754,3578660.5298013245,18721592468077.332
755,3605250.198412698,19231295577369.523
756,3605986.5099075297,19206267766751.723
757,3601229.2744063325,19198050728444.477
758,3599444.368906456,19175141573460.812
759,3598127.760526316,19151195310119.44
760,3593399.608409987,19143008845395.06
