index,mean,variance
319,3607500.44375,19100684673249.46
320,3597205.4267912772,19075016980757.46
321,3623305.465838509,19234943528167.434
322,3612087.814241486,19215852612175.836
323,3601973.265432099,19189507336051.03
324,3590890.2769230767,19170201067701.656
325,3579875.282208589,19150769449037.816
326,3576492.6911314987,19095766266099.453
327,3579765.3170731706,19040882333786.95
328,3591496.547112462,19028108421716.355
329,3594362.56969697,18972982874105.785
330,3592203.8429003023,18917031480166.152
331,3581383.9638554216,18898747495463.316
332,3594421.981981982,18898430199474.586
333,3606839.3173652696,18893177689652.547
334,3597510.752238806,18865763702035.88
335,3586803.880952381,18847966052654.5
336,3576160.5578635014,18830046385581.156
337,3568472.00591716,18794151351907.28
338,3577698.896755162,18767408293252.56
339,3579497.3588235294,18713146925217.645
340,3572786.4516129033,18673465627766.6
341,3592982.0116959065,18758193072794.13
342,3651546.0583090377,19879747966644.25
343,3640931.104651163,19860550488720.543
344,3637717.51884058,19806379191470.984
345,3629183.450867052,19774168686110.266
346,3672177.2334293947,20358435382200.062
347,3669126.459770115,20303004452132.277
348,3658613.2091690544,20283236910247.848
349,3659452.12,20225365072895.69
350,3657859.4586894587,20168468651632.145
351,3651839.4545454546,20123765265346.246
352,3641494.311614731,20104374237397.36
353,3631688.9209039547,20081456909069.79
354,3633567.166197183,20025982000576.082
355,3626466.9269662923,19987517953053.426
356,3655913.56302521,20240929501643.684
357,3645701.5195530728,20221566547938.383
358,3649503.732590529,20170271724988.387
359,3666293.4944444443,20215569721203.156
360,3656137.56232687,20196649968407.3
361,3647979.8121546963,20164794267012.367
362,3639021.862258953,20138219301925.508
363,3635233.653846154,20087965704130.22
364,3625443.2328767125,20067765090269.82
365,3615936.0,20045866728512.08
366,3628006.3760217982,20044566290510.44
367,3618147.6684782607,20025716377779.684
368,3609547.7073170734,19998589663729.754
369,3600476.8756756755,19974836538840.48
370,3606816.51212938,19935761351566.375
371,3597120.7741935486,19916996874059.766
372,3596483.0777479894,19863608242852.426
373,3586866.8181818184,19844939297019.125
374,3599899.6373333335,19855573352638.895
375,3613595.2021276597,19873150911165.24
376,3620327.7347480105,19837385063699.004
377,3610750.1534391535,19819439969263.703
378,3642593.889182058,20151322497190.867
379,3642877.494736842,20098183345041.508
380,3645094.6036745408,20047166221818.207
381,3642647.9371727747,19996835707243.074
382,3659911.6083550914,20058635123040.266
383,3664554.0052083335,20014538617415.918
384,3658164.950649351,19978133130090.43
385,3648687.8445595857,19960910673584.03
386,3645849.9534883723,19912315222924.766
387,3640585.025773196,19871617363985.08
388,3638638.87403599,19821875195376.277
389,3629309.035897436,19804867111090.004
390,3622778.097186701,19770762786282.11
391,3640769.8724489794,19847090134594.137
392,3639668.1424936387,19796936829513.664
393,3637875.69035533,19747828821010.53
394,3628665.883544304,19731211541954.89
395,3633835.6919191917,19691842967450.156
396,3629652.5843828716,19649062951567.91
397,3654440.949748744,19844125387118.715
398,3645933.0776942354,19823146946464.75
399,3636818.26,19806696834556.88
400,3634425.27680798,19759476366261.957
401,3632931.502487562,19711097871513.28
402,3623916.789081886,19694815108031.297
403,3667030.292079208,20396889351921.207
404,3657975.901234568,20379604709435.05
405,3648966.1133004925,20362242266925.324
406,3649612.6093366095,20312259069398.91
407,3644627.4509803923,20272491334923.445
408,3638258.4694376527,20239394501851.105
409,3629384.673170732,20222194576396.035
410,3623216.3357664235,20188510037382.973
411,3619371.5873786407,20145479796153.035
412,3641608.682808717,20300806715168.992
413,3668355.6280193236,20547827437823.688
414,3670377.9903614456,20499892333417.77
415,3663589.1971153845,20469667491408.78
416,3660720.282973621,20423893748642.17
417,3656636.028708134,20381888299729.754
418,3655782.739856802,20333432876085.977
419,3647078.504761905,20316725154274.75
420,3647578.3800475057,20268457196647.312
421,3651922.9194312794,20228278852331.723
422,3648383.6737588653,20185643150205.37
423,3640615.004716981,20163512294354.09
424,3632048.856470588,20147142871535.82
425,3625222.863849765,20119586948145.707
426,3631320.7775175646,20088235674122.316
427,3629876.471962617,20042083441638.598
428,3629690.769230769,19995270938159.24
429,3624729.0558139533,19959247913006.527
430,3658000.426914153,20389941219531.27
431,3649532.837962963,20373607198289.3
432,3651766.180138568,20328605795394.84
433,3651386.940092166,20281719933299.723
434,3670558.0965517242,20394864819119.33
435,3662139.389908257,20378881407403.97
436,3664366.494279176,20334308371042.37
437,3678091.2602739725,20370282483245.32
438,3687754.7562642368,20364770193928.277
439,3703658.4863636363,20429669793437.23
440,3706357.0657596374,20386450233588.5
441,3697971.6470588236,20371301794361.32
442,3701779.9367945823,20331637736599.72
443,3697227.3018018017,20294944951329.445
444,3719260.624719101,20465268572709.68
445,3723461.5784753365,20427150218688.62
446,3716947.5346756154,20400316880126.156
447,3732803.1696428573,20467306307105.516
448,3725568.1469933186,20445123508707.12
449,3742301.3955555554,20525589435824.445
450,3734003.6141906874,20511029797042.15
451,3774423.9955752213,21204031663809.44
452,3766091.9381898455,21188568789995.742
453,3759404.0176211456,21162101547273.215
454,3751141.5956043955,21146550754799.25
455,3761853.9254385964,21152402647851.797
456,3801556.0393873085,21826365638302.25
457,3793255.7030567685,21810159715542.895
458,3794593.446623094,21763360686535.56
459,3794275.2652173913,21715992527498.184
460,3789111.4403470717,21681076453331.883
461,3800921.9264069265,21698489181134.11
462,3825180.7084233263,21923992932112.707
463,3826571.478448276,21877538383487.973
464,3818342.2967741936,21861878051708.832
465,3821820.678111588,21820501457915.184
466,3839170.6509635975,21914253415060.344
467,3830967.299145299,21898821870016.12
468,3828128.852878465,21855808144104.36
469,3819983.9021276594,21840387178545.594
470,3829012.433121019,21832311538819.055
471,3831754.127118644,21789506405945.2
472,3847926.4482029597,21867052494915.26
473,3844591.8016877635,21826092757096.465
474,3844502.1136842105,21780049968774.82
475,3847472.550420168,21738397215333.957
476,3846789.8071278827,21692950661639.38
477,3840298.661087866,21667613296617.04
478,3835691.974947808,21632448687582.33
479,3858024.941666667,21826692472482.785
480,3855126.831600832,21785260135678.17
481,3847128.6473029046,21770802533459.152
482,3839473.275362319,21753940972890.266
483,3845768.5165289254,21728082707316.82
484,3866629.463917526,21894251850536.188
485,3866267.814814815,21849172627191.207
486,3862908.800821355,21809710290696.79
487,3854993.0081967213,21795504460495.5
488,3865259.374233129,21802381296328.297
489,3867529.8408163264,21760321608573.195
490,3867629.9918533606,21715917713806.9
491,3870995.6341463416,21677262929127.367
492,3865025.8701825556,21650773025948.316
493,3857201.935222672,21637096346020.84
494,3850988.0686868685,21612409563822.473
495,3865030.584677419,21666555489011.26
496,3857253.8672032193,21652930152793.58
497,3852037.6546184737,21622912908021.83
498,3865963.410821643,21676262820419.684
499,3858231.5,21662714638446.867
500,3853940.5508982036,21628613743511.27
501,3846464.920318725,21613497154181.215
502,3846974.7435387676,21570573118590.676
503,3841333.964285714,21543725744265.73
504,3847624.4712871285,21520963348236.996
505,3847267.588932806,21478412025928.086
506,3839932.153846154,21463245535542.01
507,3841626.1141732284,21422369424725.24
508,3834078.7190569746,21409193661250.426
509,3832887.149019608,21367856495012.16
510,3837912.951076321,21338865925884.883
511,3830417.03125,21325875565551.65
512,3826428.791423002,21292383272036.438
513,3820688.3151750974,21267815528345.227
514,3829456.2524271845,21266029968016.0
515,3826994.6782945734,21227863329102.72
516,3822755.0444874275,21196016872906.344
517,3830839.525096525,21188874646746.52
518,3842092.4739884394,21213689861034.344
519,3834703.8384615383,21201203505626.07
520,3829104.0268714014,21176769421032.207
521,3821768.582375479,21164211195976.11
522,3844203.185468451,21386898600619.637
523,3842334.8396946564,21347835004217.254
524,3835016.1104761907,21335215854700.383
525,3837119.452471483,21296904397321.332
526,3862101.2827324476,21585312387279.48
527,3867191.6363636362,21558034917892.605
528,3862555.852551985,21528573776334.777
529,3856128.237735849,21509773582596.55
530,3848866.229755179,21497192323651.73
531,3847945.067669173,21457159392054.44
532,3840725.6622889307,21444606246563.996
533,3840792.1086142324,21404374821408.375
534,3842565.8392523364,21365974896893.332
535,3839804.8880597013,21330124343614.527
536,3836892.905027933,21294882904970.98
537,3829762.5055762082,21282580946374.273
538,3830515.090909091,21243327527074.734
539,3828242.1037037037,21206704939828.742
540,3823839.334565619,21177920211475.293
541,3826502.5018450185,21142618446377.97
542,3819455.5395948435,21130575129845.97
543,3812434.4852941176,21118477217545.004
544,3805439.1963302754,21106325554255.47
545,3800395.567765568,21081487602651.53
546,3793447.864716636,21069280825474.395
547,3786525.5182481753,21057022491208.355
548,3806867.009107468,21245760429142.156
549,3817403.0872727274,21268116330674.48
550,3817611.618874773,21229470988726.48
551,3810695.65942029,21217344436603.18
552,3805708.582278481,21192660847366.273
553,3811848.722021661,21175224300793.355
554,3804980.5297297295,21163182370531.84
555,3799302.478417266,21142976098693.832
556,3795992.9694793536,21111049900385.965
557,3789538.0394265233,21096398250134.41
558,3782758.9051878355,21084280858325.203
559,3778279.4178571426,21057799855257.926
560,3772003.6185383243,21042291994858.215
561,3766518.786476868,21021690314079.113
562,3762113.595026643,20995210586865.996
563,3769813.1063829786,20991354232167.863
564,3774388.6194690266,20965963974790.598
565,3767720.0918727913,20954025675281.05
566,3763508.2257495592,20927062904313.035
567,3765240.1373239434,20891858230183.508
568,3782608.934973638,21026729939629.348
569,3778473.743859649,20999522997615.547
570,3771856.4553415063,20987684966885.445
571,3772795.555944056,20951433403668.277
572,3769709.9441535776,20920260556661.574
573,3770658.7839721255,20884267273812.793
574,3765375.7217391306,20863932212188.324
575,3759107.7083333335,20850276996112.69
576,3752592.793760832,20838568851108.793
577,3763780.359861592,20874796905662.58
578,3766535.7063903282,20843077070153.535
579,3760917.2586206896,20825387498257.473
580,3755260.95697074,20808070025537.617
581,3754213.323024055,20772894557882.285
582,3747773.8524871357,20761377432395.75
583,3771884.979452055,21065272473365.254
584,3767874.12991453,21038612646019.227
585,3763178.399317406,21015570438701.367
586,3765343.758091993,20982460003563.973
587,3762225.0102040814,20952433990511.51
588,3772746.013582343,20981997899989.48
589,3770430.0779661015,20949539312661.2
590,3764050.335025381,20938085980824.83
591,3760973.472972973,20908262258767.746
592,3761810.5328836427,20873359745086.875
593,3763293.68013468,20839466787344.848
594,3777377.7613445376,20922408509322.965
595,3772484.4563758387,20901515679918.54
596,3766165.390284757,20890284588706.75
597,3768700.3210702343,20859135159922.25
598,3767815.10851419,20824723040159.664
599,3766628.6666666665,20790801811956.0
600,3761305.856905158,20773178190160.824
601,3755943.1129568107,20755926765409.836
602,3766570.0165837477,20789545923406.184
603,3760333.976821192,20778557532414.848
604,3771128.1917355373,20814647567844.61
605,3789513.415841584,20985081169749.73
606,3783270.398682043,20974110307730.34
607,3777753.697368421,20958060451971.67
608,3771550.499178982,20947024075483.72
609,3765367.6327868854,20935947285706.566
610,3759205.004909984,20924830607863.375
611,3753573.5620915033,20909992195967.336
612,3748965.4029363785,20888842677232.117
613,3747972.5146579803,20855371559631.6
614,3768810.588617886,21088453732150.5
615,3772002.035714286,21060437729574.91
616,3768445.740680713,21034052050890.348
617,3776023.4466019417,21035447770282.383
618,3769923.2504038773,21024444300578.895
619,3765736.4967741934,21001347045695.35
620,3765059.884057971,20967758202059.844
621,3763507.099678457,20935493424761.195
622,3771504.423756019,20941680406069.875
623,3765679.5833333335,20929237701759.168
624,3761013.7632,20909303430172.188
625,3756983.568690096,20886016329518.984
626,3750991.5725677833,20875163905172.29
627,3746864.407643312,20852567214752.547
628,3740907.5516693164,20841682009605.0
629,3740391.761904762,20808714984640.15
630,3744418.469096672,20785916546296.043
631,3738493.765822785,20775159848450.742
632,3757307.5734597156,20966344033569.984
633,3751381.239747634,20955488834526.297
634,3749177.9968503937,20925518480353.527
635,3745962.251572327,20899141795196.527
636,3740540.376766091,20885007224081.06
637,3734677.4639498433,20874151163914.01
638,3728832.9014084507,20863260602962.277
639,3724671.921875,20841691543297.535
640,3722569.6505460218,20811959328439.887
641,3742884.781931464,21044447702748.707
642,3738466.8864696734,21024218134793.2
643,3732661.8198757763,21013223087503.47
644,3733194.368992248,20980776786628.863
645,3734251.1826625387,20948969938941.94
646,3728479.545595054,20938093923908.305
647,3727128.845679012,20906914314387.87
648,3732316.5793528506,20892116822585.133
649,3727482.2492307695,20875116565431.06
650,3734776.4577572965,20877637767680.77
651,3736378.892638037,20847241867583.6
652,3730657.032159265,20836646586072.742
653,3730247.4678899082,20804847183359.617
654,3726641.1297709923,20781554207300.008
655,3720960.2774390243,20770997130215.504
656,3726444.3500761036,20759093334450.59
657,3720994.0030395137,20747043275038.133
658,3718052.282245827,20721215616423.074
659,3716930.512121212,20690602716656.633
660,3715586.720121029,20660446937158.27
661,3719637.9728096677,20640055760988.69
662,3732801.725490196,20723764976035.87
663,3748103.936746988,20847988104416.184
664,3754081.9518796992,20840355414146.18
665,3748445.2012012014,20830177323993.047
666,3742825.3463268364,20819966488260.08
667,3742337.476047904,20788911141328.227
668,3736743.554559043,20778724336515.305
669,3732017.1791044776,20762631836544.05
670,3735978.840536513,20742174018636.633
671,3746152.723214286,20780818988993.39
672,3741930.9717682023,20761890154900.55
673,3737465.056379822,20744482918184.504
674,3735007.508148148,20717781445352.39
675,3729482.352071006,20707724924185.223
676,3728525.8522895128,20677711576777.7
677,3732045.926253687,20655569472458.844
678,3728313.729013255,20634562022907.023
679,3722830.9176470586,20624614018040.848
680,3720271.209985316,20598745685664.99
681,3714816.2756598243,20588791697037.336
682,3709377.308931186,20578807604155.168
683,3708777.6315789474,20548923553622.34
684,3705246.7766423356,20527421119284.855
685,3702571.3119533528,20502364545507.684
686,3703474.128093159,20473037674610.98
687,3704971.680232558,20444779989268.26
688,3700320.0754716983,20429971926384.375
689,3696244.8579710145,20411779402441.93
690,3694520.619392185,20384251455538.5
691,3694386.014450867,20354764353221.812
692,3698027.2438672436,20334538130169.688
693,3692698.6772334296,20324900536230.56
694,3690497.1884892085,20298982290154.457
695,3689494.672413793,20270474628174.75
696,3685075.538020086,20254961920925.707
697,3690506.4641833813,20246489198684.715
698,3688553.9341917024,20220147616152.49
699,3697765.0342857144,20250611421803.31
700,3695794.5021398,20224403957768.613
701,3692073.219373219,20205274425220.336
702,3686821.342816501,20195882274798.176
703,3682191.5681818184,20182244243474.957
704,3676968.604255319,20172808226186.984
705,3675624.6770538245,20145469448877.395
706,3672462.7609618106,20124003172956.03
707,3667275.6694915253,20114588626248.76
708,3666461.370944993,20086648315561.105
709,3671645.574647887,20077399296143.082
710,3690647.0604781997,20305832414698.465
711,3696914.991573034,20305245191106.51
712,3694611.172510519,20280510894470.523
713,3690560.1400560224,20263784337030.96
714,3686504.632167832,20247163394824.273
715,3688837.5446927375,20222742500070.348
716,3684460.711297071,20208233779100.44
717,3681868.2479108637,20184874934711.824
718,3685871.2016689847,20168283291816.754
719,3688913.1194444443,20146895178169.547
720,3683939.5922330096,20136748015788.375
721,3679989.2880886425,20120085840216.62
722,3688874.7773167356,20149300922621.984
723,3683779.6519337017,20140227162497.49
724,3679358.0303448276,20126583453848.64
725,3674290.046831956,20117469564784.484
726,3672810.7235213206,20091350516561.375
727,3668756.508241758,20075680435708.234
728,3665622.8669410152,20055262518580.707
729,3669050.9589041094,20036330694997.496
730,3665613.26128591,20017522452800.445
731,3660800.6530054645,20007092698428.49
732,3660034.2210095497,19980191181975.37
733,3665462.8119891006,19974563763096.438
734,3662014.6666666665,19956089394997.88
735,3659084.711956522,19935256544032.043
736,3657079.579375848,19911133747903.594
737,3656899.346883469,19884141257210.7
738,3659947.713125846,19864065161030.895
739,3655001.8405405404,19855287131040.137
740,3653143.991902834,19831013298700.562
741,3658543.199460916,19825881167776.09
742,3653619.1870794077,19817176353541.875
743,3650464.6021505375,19797908360692.098
744,3647241.288590604,19779038632787.16
745,3646978.120643432,19752541253639.316
746,3643867.06291834,19733293290388.133
747,3658825.6844919785,19874249314587.867
748,3655295.922563418,19857011417797.98
749,3654183.64,19831427933464.97
750,3656296.841544607,19808339710750.55
751,3660274.7925531915,19793863477930.26
752,3669072.1221779548,19825818786385.566
753,3664205.9814323606,19817343889391.48
754,3660676.2913907287,19800467267337.5
755,3669696.373015873,19835751058505.797
756,3664848.692206077,19827302799545.28
757,3674609.4142480213,19873326798614.56
758,3669768.0342555996,19864898860196.906
759,3665383.3684210526,19853337621735.793
760,3662193.316688568,19834959072348.18
761,3659072.692913386,19816315316240.324
